Агент Картер (2015 - 2016),"боевик, приключения, фантастика","
В 1946 году мир преподносит Пегги Картер серьезные перемены. Девушка оказывается в весьма сложном положении после долгожданного возвращения мужчин с военных сражений в родные земли. Будучи работником секретной организации под названием СНР, героине предстоит научиться совмещать свои административные обязанности с различными тайными операциями. Помимо всего прочего, Пегги также пытается привыкнуть к обыкновенной жизни одинокой американки после потери любви всей своей жизни.
",https://www.kinoafisha.info/series/marvels-agent-carter/
Баффи — истребительница вампиров (1997 - 2003),"драма, боевик, мистика","

«Баффи — истребительница вампиров» — многосерийное американское шоу, снятое в жанре мистического триллера. Действие разворачивается вокруг шестнадцатилетней девушки, наделенной сверхчеловеческими способностями. По сюжету главная героиня и ее мама переезжают в провинциальный город Саннидейл, который буквально кишит различными потусторонними существами. В первую очередь вампирами. В новой школе Баффи знакомится с Наблюдателем, школьным библиотекарем Рупертом, который помогает ей в непростой миссии. По ходу развития событий девушка также находит себе новых друзей — Уиллоу и Ксандера, влюбляется в загадочного вампира по имени Ангел и предотвращает конец света.
",https://www.kinoafisha.info/series/buffy-the-vampire-slayer/
Крах (2013 - 2016),"драма, криминал, триллер","
В Белфасте происходит несколько убийств. Местная полиция быстро заходит в тупик. На помощь из Лондона прибывает опытный офицер-психолог Стелла Гибсон, которая должна понять мотивы произошедших убийств и предотвратить последующие. Ситуация осложнена тем, что ирландцы не любят англичан. Новые коллеги не хотят выполнять команды детектива и дискредитируют ее работу. Маньяк нападает на еще одну девушку, и это становится личным вызовом.
",https://www.kinoafisha.info/series/the-fall/
Легенда синего моря (2016 - 2017),"комедия, фэнтези, мелодрама","
«Легенда синего моря» — это сериал о трагической истории любви мифического существа и человека, которая циклично повторяется в современном мире. Несколько веков назад из-за сильного шторма волны выносят к берегам прекрасную русалку. Молодой советник Дам Рен влюбляется в Сэ Ву с первого взгляда и освобождает ее из плена наместника. Сотни лет спустя ловелас и аферист Чун Джэ встречает смутно знакомую ему странную девушку Сим Чон...
",https://www.kinoafisha.info/series/the-legend-of-the-blue-sea/
Табу (2017 - …),"драма, триллер, детектив","
Мини-сериал «Табу» рассказывает историю авантюриста по имени Джеймс Делейни, который вернулся в британскую столицу после долгой поездки в Африку и узнал о гибели своего отца. Вступив в права наследования, Джеймс получил небольшой остров на севере США. В связи с этим Джеймс попадает в самый центр интриг и коррупционных сделок. Выясняется, что завладеть небольшим клочком земли под названием Нутка хотят сразу несколько компаний и частных лиц.
",https://www.kinoafisha.info/series/taboo/
Отчаянные домохозяйки (2004 - 2012),"драма, комедия, детектив","
«Отчаянные домохозяйки» — это популярный американский сериал, рассказывающий историю нескольких жителей с виду тихого и безопасного городка. Но как только одна из жительниц покончила с собой и все узнали о ее страшной тайне, идеальный фасад начинает стремительно рушиться и жизнь каждого из соседей принимает неожиданный оборот. Так мирная Вистерия Лейн превращается в место, которое хранит множество секретов и даже трупов. А в центре этих событий оказываются обычные домохозяйки, которым остается только мечтать о спокойной и счастливой семейной жизни.
",https://www.kinoafisha.info/series/desperate-housewives/
Легенда об искателе (2008 - 2010),"боевик, приключения, фэнтези","
Многосерийный фантастический проект «Легенда об Искателе» повествует о вечном противоборстве Добра и Зла. На стороне Добра выступает Искатель Истины по имени Ричард, а также его верные друзья. Их главным недругом оказывается деспот по имени Даркен Рал, который жаждет власти над Срединными землями и их обитателями. У него тоже есть могущественное войско. Однако с помощью Исповедницы Кэлен, своей возлюбленной, а также доброго мага Зедда Ричард готов бросить ему вызов.
",https://www.kinoafisha.info/series/legend-of-the-seeker/
Блудливая Калифорния (2007 - 2014),"драма, комедия","
«Блудливая Калифорния» — многосерийное американское шоу, снятое в жанре трагикомедии. Сюжет разворачивается вокруг скандально известного писателя и ловеласа по имени Хэнк Муди. По ходу развития событий становится очевидным, что главный герой не просто любит женщин, он страдает от сексоголизма. Зависимость частенько становится причиной его личных драм и депрессий. Хэнк пытается быть образцовым отцом для своей дочери-подростка по имени Бекка. Он также подозревает, что все еще испытывает какие-то теплые чувства к бывшей супруге Карен, которая бросила его после постоянных измен.
",https://www.kinoafisha.info/series/californication/
Утопия (2013 - 2014),"драма, фантастика, триллер","
«Утопия» — многосерийное британское шоу, снятое в жанре фантастики. Действие разворачивается вокруг группы совершенно незнакомых друг с другом людей, в руки которых попадает книга под названием «Утопия». Герои уверены, что в этом комиксе описывается создание некоего смертоносного оружия. Очень скоро ими начинает интересоваться сверхсекретная организация, цель которой — устранить всех, кто может быть хоть как-то связан с загадочной книгой. Группа людей объединяется и совместными усилиями пытается противостоять врагу, а также узнать как можно больше о создателях «Утопии».
 
",https://www.kinoafisha.info/series/utopia-2013/
Школа 2017 (2017 - 2017),"драма, детектив","
«Школа 2017» — это сериал о старшеклассниках, которые борются за свои мечты и переживают первую любовь. Ра Ын Хо — обычная выпускница без особых успехов в учебе. Однако она любит рисовать комиксы и надеется поступить в престижный университет, где учится симпатичный ей парень. Вот только однажды девушка оказывается случайным свидетелем странного происшествия. Теперь ей необходимо доказать свою непричастность и выяснить, кто из одноклассников затеял бунт против директора...
",https://www.kinoafisha.info/series/school-2017/
Ясновидец (2006 - 2014),"драма, комедия, криминал","
«Ясновидец» — американский сериал про человека, который использует свои дедуктивные способности, чтобы расследовать запутанные дела. Главный герой — Шон Спенсер — сын офицера полиции. С самого детства его заставляли решать логические задачи и тренировать навыки детектива. Спустя годы ему это действительно пригодилось. Парень вынужден притворяться экстрасенсом, потому что так может вызвать больше доверия у окружающих. В этом ему помогает друг детства Гас. Вместе парни основали частное сыскное бюро и теперь выступают в качестве консультантов правоохранительных органов.
",https://www.kinoafisha.info/series/psych/
Лондонский шпион (2015 - 2015),"драма, криминал","
Сюжет разворачивается вокруг встречи двух молодых людей, которые принадлежат совершенно разным мирам. Романтичный и общительный Дэнни, который погружен в клубную тусовку, влюбляется в Алекса – загадочного парня с блестящим умом. Постепенно герои понимают, что они идеально подходят друг другу, и между ними возникают серьезные чувства. Но именно в этот момент Алекс неожиданно пропадает. Дэнни, пытаясь разобраться в случившемся, выясняет, что его возлюбленный – сотрудник британской разведки, и теперь он мертв.
",https://www.kinoafisha.info/series/london-spy/
Любовницы (2013 - 2016),"драма, мелодрама","
«Любовницы» — американский мелодраматический сериал на телеканале ABC, ремейк успешного британского шоу. В центре сюжета находятся четыре подруги, которые поддерживают друг друга во всем. Все они абсолютно разные, и у каждой своя захватывающая история о поисках самой себя и истинной любви. В их жизни полно неудачных отношений с мужчинами и женщинами, проблем в работе, измен, тайн и интриг. Собираясь своей уютной компанией, они помогают друг другу пережить самые страшные периоды и найти правильный выход из сложных ситуаций.
",https://www.kinoafisha.info/series/mistresses-us/
Агенты «Щ.И.Т.» (2013 - 2020),"боевик, приключения, фантастика","
«Агенты «Щ.И.Т.» — многосерийный проект, действие которого разворачивается в вымышленной вселенной Marvel. Центральным персонажем является агент Колсон, чья жизнь прервалась в «Мстителях». Он по-прежнему занимается расследованием загадочных происшествий и создает собственную небольшую команду отлично обученных агентов, которым без труда удается распутывать странные дела. В составе команды Колсона — шпион Грант Уорд, прекрасный боец Мелинда Мэй, ученые Лео Фитц и Джемма Симмонс, а также девушка-хакер по имени Скай.
",https://www.kinoafisha.info/series/marvels-agents-of-shield/
Зена — королева воинов (1995 - 2001),"боевик, приключения, фэнтези","
«Зена — королева воинов» — легендарный новозеландский сериал в жанре фэнтези, разработанный Universal Pictures. Шоу выходило в эфир на протяжении многих лет. «Зена» стала спин-оффом не менее популярного сериала о приключениях Геракла. В отличие от истории греческого полубога, этот сериал не основан на всем известных мифах. Сюжеты эпизодов являются симбиозом различных сказаний и легенд, принадлежащих разным народам. Главная героиня — непобедимая воительница, которая путешествует по земле, борясь со злыми силами.
",https://www.kinoafisha.info/series/xena-warrior-princess/
Дурнушка Бетти (2006 - 2010),"драма, комедия","

«Дурнушка Бетти» – это американский комедийный сериал о закулисной жизни глянцевого журнала. Главная героиня – молодая девушка из Куинса, чья внешность далека от стандартов мира моды, – случайно получает работу в известном журнале о моде. В надежде, что однажды она станет редактором, Бетти усердно работает и становится важной частью «Мод», часто спасая как своего начальника, так и саму компанию. В то же время в издательстве кипит жизнь, полная интриг, заговоров, предательств и деления власти.
",https://www.kinoafisha.info/series/ugly-betty/
Мерлин (2008 - 2012),"приключения, фэнтези","
«Мерлин» — британский фэнтезийный сериал канала BBC. Впоследствии был также куплен американской сетью NBC. Выходил с 2008 по 2012 год, всего было отснято пять сезонов. Сюжет разворачивается вокруг юного мага Мерлина, который отправляется в Камелот по велению своей матери. Однако, прибыв в королевство, Мерлин понимает, что при дворе магия запрещена. Более того, она карается смертной казнью. Впоследствии герой знакомится с мудрым драконом, закованным в подземельях. Он раскрывает истинное предназначение мага — оберегать принца Артура. 
",https://www.kinoafisha.info/series/merlin/
Час (2011 - 2012),драма,"
«Час» — сериал о трудностях журналистской работы в Англии 50-х годов. В центре внимания оказывается одноименная новостная передача, которая пытается освещать самые важные мировые события и болезненные точки собственной страны. Талантливой и разнообразной телевизионной команде предстоит столкнуться с правительственными заговорами, закулисными интригами, цензурой и давлением правительства, которое мечтает запретить таким передачам выходить в прямом эфире. Для этих людей главное — удовлетворить зудящее желание докопаться до правды и рассказать о ней зрителям.
",https://www.kinoafisha.info/series/the-hour/
Пиноккио (2014 - 2015),"семейный, фэнтези, мелодрама","
Это история о том, как правдивая журналистка и лживый корреспондент познакомились в информационном бюро. Оказывается, миф о том, что противоположности притягиваются, не так уж далек от истины. Чхве Ин-ха мучается синдромом Пиноккио – стоит ей произнести заведомую ложь, она сразу начинает икать. По всей видимости, эта особенность подвигла ее пойти в журналистику. Девушка убеждена, что репортер, освещающий новости, обязан говорить только правду. Но не все ее коллеги так считают...
",https://www.kinoafisha.info/series/pinocchio/
Анатомия страсти (2005 - …),"драма, мелодрама","
«Анатомия страсти» — многосерийное драматическое шоу, созданное по заказу телеканала AMC. Премьера первого сезона прошла в 2005 году. С того момента было снято более 15 сезонов. Сюжет сериала разворачивается вокруг сотрудников крупной больницы Сиэтла. Главные герои постоянно спасают и теряют человеческие жизни, крутят друг с другом служебные романы, открыто враждуют и просто конфликтуют, строят интриги и рушат свои карьеры. Как правило, личные отношения оказывают самое серьезное влияние на их работу.
",https://www.kinoafisha.info/series/greys-anatomy/
Пиноккио (2014 - 2015),"семейный, фэнтези, мелодрама","
Это история о том, как правдивая журналистка и лживый корреспондент познакомились в информационном бюро. Оказывается, миф о том, что противоположности притягиваются, не так уж далек от истины. Чхве Ин-ха мучается синдромом Пиноккио – стоит ей произнести заведомую ложь, она сразу начинает икать. По всей видимости, эта особенность подвигла ее пойти в журналистику. Девушка убеждена, что репортер, освещающий новости, обязан говорить только правду. Но не все ее коллеги так считают...
",https://www.kinoafisha.info/series/pinocchio/
12 обезьян (2015 - 2018),"драма, приключения, фантастика","

В 2015 году человечество понятия не имеет, что в вскоре наступит масштабная катастрофа, после которой население Земли значительно сократится. Смертоносный вирус уносит жизни миллионов, а те, кто остался в живых, вынуждены скрываться под землей. В 2043 году люди все еще не могут выяснить, откуда взялась эта инфекция и кто был «нулевым пациентом». Однако в будущем ученые добились успеха в разработке технологии путешествия во времени. Теперь группа энтузиастов намерена испытать свое изобретение и изменить историю.
",https://www.kinoafisha.info/series/12-monkeys/
Парки и зоны отдыха (2009 - 2020),комедия,"
«Парки и зоны отдыха» – это популярный американский ситком, снятый в жанре псевдодокументалистики. Создателями сериала являются Грег Дэниелс и Майкл Шур, благодаря которым мы уже любим очень похожий по стилю «Офис». На этот раз в центре сюжета находятся сотрудники департамента парков и зон отдыха несуществующего городка Пауни в штате Индиана. Главная героиня – Лесли Ноуп – за 6 лет так и не потеряла оптимизма насчет своей работы и мечтает однажды стать президентом США. В то время как ее начальник уверен, что правительство лишь трата денег налогоплательщиков. Также в ее команде пессимистичный стажер Эйприл, глуповатый Энди, равнодушный Томми и подруга-медсестра Энн. Сериал неоднократно становился лауреатом престижных премий.
",https://www.kinoafisha.info/series/parks-and-recreation/
Палач (2015 - 2015),"драма, детектив","
«Палач» — многосерийная историческая драма, действие которой разворачивается в середине 1960-х годов. Двое детективов берутся за крайне любопытное и запутанное дело: им необходимо найти и арестовать женщину, которая в годы Великой Отечественной войны перешла на сторону немцев и хладнокровно убивала мирных людей, солдат и партизан. По примерным данным, жертвами этого палача могли стать более тысячи человек. Расследование детективов начинается с неожиданного убийства в маленькой неприметной деревушке. Некто жестоко расправляется с выпускником школы Петей Яковлевым, который в течение долгого времени собирал бывших сослуживцев своей бабушки Раисы, отличившейся на фронте.
",https://www.kinoafisha.info/series/palac/
Говорящая с призраками (2005 - 2010),"драма, фэнтези","
«Говорящая с призраками» — драматическое шоу, выходящее на канале CBS в течение пяти лет, с 2005 по 2010 год. Сюжет разворачивается вокруг владелицы антикварного магазина Мелинды Гордон, которая открывает в себе способность общаться с призраками умерших людей. Время от времени героиня выступает неким посредником между мирами, помогая людям закончить нерешенные проблемы. Периодически Мелинда также сотрудничает с полицейскими, помогая в раскрытии особо запутанных дел. Все это она делает совершенно бескорыстно, исходя из своего этического кодекса. История Мелинды частично основана на жизни медиума Джеймса Ван Прага. Он является сопродюсером многосерийного сериала.
",https://www.kinoafisha.info/series/ghost-whisperer/
Последнее королевство (2015 - …),"драма, боевик, исторический","
Сериал «Последнее королевство» рассказывает историю Англии конца девятнадцатого столетия. Многие королевства захвачены викингами, и только одно последнее королевство Уэссекс во главе с королем Альфредом Великим не сдается. Бесстрашный саксонский воин Утред, который был воспитан викингами, помогает Альфреду в его великой миссии, но постоянно вынужден доказывать свою преданность. Судьбы реальных исторических персонажей переплетаются с судьбами вымышленных героев в главной истории английского народа по обретению родины и дома.
",https://www.kinoafisha.info/series/the-last-kingdom/
Гранчестер (2014 - …),"драма, криминал, детектив","
История разворачивается в живописной английской деревне в 1950-е годы. Размеренная жизнь молодого викария по имени Сидни Чемберс кардинально меняется, когда один из прихожан погибает при весьма странных обстоятельствах. Харизматичный герой решает начать собственное расследование, а его напарником станет вечно занятой детектив Китинг. Немного грубоватые методы инспектора дополняет блестящая интуиция Чемберса, который без труда может получить информацию от возможных подозреваемых.
 
",https://www.kinoafisha.info/series/grantchester/
Город хищниц (2009 - 2015),комедия,"
Сериал «Город хищниц» — это история о женщине средних лет по имени Джулс (Кортни Кокс), которая очень рано вышла замуж и родила. Когда сын уже стал взрослым и она наконец-то решилась на развод с мужем-недотепой, у нее началась новая жизнь и вторая молодость. Рядом с ней всегда есть две лучшие подруги, Элли и Лори, а также бывший муж, который приходит к ней в дом как в свой собственный, и сын-подросток Трэвис, который испытывает романтические чувства к Лори. Все вместе они частенько попадают в комичные ситуации и проводят вечера с вином.
",https://www.kinoafisha.info/series/cougar-town/
Новый Амстердам (2018 - …),драма,"
«Новый Амстердам» — многосерийное американское шоу, снятое в жанре медицинской драмы. Сюжет сериала основан на мемуарах реального врача, который много лет проработал в старейшей нью-йоркской больнице. Главный герой — амбициозный медик Марк Гудвин пытается спасти свой любимый госпиталь от вероятного краха. Больница буквально погрязла в бюрократии, из-за этого в первую очередь страдают пациенты. Гудвин намерен восстановить справедливость и добиться лучших условий для людей. Увы, коллеги Марка не разделяют его эмоций — они не верят, что кто-то или что-то сможет спасти это место. К счастью, главный герой не опускает руки. Даже в одиночестве он готов бороться ради восстановления больницы, возвращения ее финансирования и необходимой комплектации.
",https://www.kinoafisha.info/series/new-amsterdam-2018/
Реванш (2011 - 2015),"драма, триллер, детектив","
«Реванш» — американский драматический сериал, производством которого занимался телеканал ABC. В центре сюжета богатая и влиятельная семья Грейсонов, которая много лет назад отправила невинного человека за решетку, обвинив его в организации террористического акта. Мужчина был жестоко убит в тюрьме. Однако его подросшая дочь намерена отомстить всем причастным к смерти отца. Сериал был тепло встречен зрителями и имел достаточно высокие рейтинги.
",https://www.kinoafisha.info/series/revenge/
Крестный отец Гарлема (2019 - …),"драма, криминал","
«Крестный отец Гарлема»— многосерийное американское шоу, снятое в жанре криминальной драмы. Сериал является своего рода предысторией к картине «Гангстер», рассказывающей о знаменитом нью-йоркском воротиле шестидесятых годов. Главный герой — известный криминальный авторитет по имени Бампи Джонсон. Шоу начинается с того, что он возвращается в родной район Гарлем из тюрьмы строгого назначения, где провел последние несколько лет. Главный герой отчаянно пытается вернуть себе былую власть и восстановить материальное положение. По ходу развития событий Джонсон сталкивается с другим мафиози по фамилии Джиганте. В этом конфликте гангстер в буквальном смысле идет по головам, избавляясь от любого препятствия на своем пути.
",https://www.kinoafisha.info/series/godfather-of-harlem/
Вызов (2013 - 2015),"боевик, приключения, фантастика","
В научно-фантастическом сериале «Вызов» события разворачиваются в будущем, где люди и пришельцы пытаются ужиться друг с другом. Местом их обитания является планета, разоренная многолетними битвами и терраморфированная с помощью технологий, разработанных инопланетянами. В городе Defiance появляются таинственный мужчина по имени Нолан со своей дочерью Ирисой. Они бежали от диких иранских кланов. Путников берет под свою опеку мэр города Аманда. Она назначает Нолана шерифом.
",https://www.kinoafisha.info/series/defiance/
Германия 83/86/89 (2015 - 2020),"драма, боевик, триллер","
Сериал «Германия» — визуально яркое шоу для поклонников шпионских игр, характерной стилистики десятилетия и эпохи Холодной войны в целом. Молодой восточногерманский унтер-офицер должен снять родной мундир, надеть форму ФРГ и пробраться в стан противника. В логове НАТО ему предстоит раздобыть сведения о возможном начале Третьей мировой войны, ведь в коммунистическом лагере реально опасаются ядерного апокалипсиса. За Берлинской стеной его ждет совсем другая жизнь, множество новых лиц и смертельно опасных ловушек.
",https://www.kinoafisha.info/series/deutschland/
Американская история ужасов (2011 - …),"драма, ужасы, триллер","
Американская история ужасов – американский сериал-антология, снятый в жанре ужасов. Каждый новый сезон представляет собой самостоятельную историю, однако некоторые персонажи и места могут быть упомянуты сразу в нескольких сезонах шоу. События первого сезона, «Дом-убийца», разворачиваются в наше время в старинном особняке, населенном призраками. Таинственные обитатели дома преследует новых жильцов. Второй сезон, «Психбольница», рассказывает о Брайрклиффе – психиатрической клинике, в стенах которой в 60-х годах прошлого века проходили лечение душевнобольные преступники. В третьем сезоне «Шабаш» речь идет о современных ведьмах Нового Орлеана. Накануне избрания новой Верховной ведьмы в рядах чародеек намечается раскол – каждая считает себя достойной преемницей. Однако им приходится объединиться для борьбы с последователями культа вуду и охотниками на ведьм. Действие четвертого сезона, «Фрик-шоу», происходит в 1952 году в городе Джупитере, штат Флорида. Живые шоу постепенно вытесняет телевидение, и в новых реалиях бродячий цирк уродов отчаянно борется за выживание. Пятый сезон, «Отель», посвящен отелю «Кортез», который населяют призраки и вампиры. Детективу Джону Лоу, расследующему череду убийств с религиозным подтекстом, необходимо разобраться в прошлом отеля и его обитателей. Шестой сезон «Роанок» снят в жанре псевдодокументального фильма. Супружеская пара покупает старую ферму в Северной Каролине. Духи, населяющие здешние земли, не собираются терпеть присутствие чужаков. Седьмой сезон «Культ» рассказывает о жителях пригорода Детройта. Амбициозный парень собирает группу единомышленников, чтобы захватить власть в городе с помощью убийств и насилия. В части «Апокалипсис» сталкиваются герои двух предыдущих сезонов – ведьмы Нового Орлеана пытаются предотвратить конец света и остановить Антихриста, впервые появившегося в «Доме-убийце». Действие девятого сезона, «1984», разворачивается на территории летнего лагеря «Редвуд», где в 70-х годах произошло массовое убийство.
",https://www.kinoafisha.info/series/american-horror-story/
Южный Парк (1997 - …),комедия,"
Сериал «Южный парк» повествует о жизни небольшого американского города с одноименным названием. Главными действующими лицами являются ученики третьего класса, которые попадают в забавные ситуации. Они сталкиваются с мировыми проблемами, банальными подростковыми переживаниями, инопланетными угрозами и нашествием челмедведосвина. Шокирующие сцены высмеивания мировых религий и верований здесь тесно переплетаются с обсуждениями политики и мироздания, наполняя эти сюжеты едкой и актуальной сатирой.
",https://www.kinoafisha.info/series/south-park/
Предчувствие (2012 - 2015),"драма, криминал","
Многосерийный криминальный проект «Восприятие» – это история о нейрофизиологе, докторе Пирсе. Его бывшая студентка, ставшая сотрудницей правоохранительных органов, предложила ему помочь ФБР в расследовании преступлений, связанных с работой мозга и особенностями поведения. Весьма эксцентричный и эмоциональный ученый имеет свой уникальный взгляд за преступления. Вот только психическое состояние самого доктора может оказаться проблемой в работе.
",https://www.kinoafisha.info/series/perception/
Коварные горничные (2013 - 2016),"драма, криминал","
«Коварные горничные» — американский сериал от создателей «Отчаянных домохозяек», посвященный четырем латиноамериканкам из Беверли-Хиллз. Они работают служанками в роскошных домах состоятельных господ, источающих ауру успеха. Но фешенебельный квартал Лос-Анджелеса оказывается рассадником лжи и гнусных преступлений. Горничные знают об этом не понаслышке, регулярно покрывая грехи своих влиятельных нанимателей. Все меняется, когда погибает их общая коллега.
",https://www.kinoafisha.info/series/devious-maids/
Хэппи (2017 - 2019),"драма, криминал, фэнтези","
Американский криминально-фантастический сериал «Хэппи» – это история о киллере по имени Ник Сакс. Раньше он служил в правоохранительных органах. Лишившись работы, Сакс начал злоупотреблять алкоголем и, в конце концов, принял предложение стать наемным убийцей. Теперь его жизнь состоит из преступлений, случайных сексуальных связей и предательства. Когда одно из убийств выходит из-под контроля, пьяное существование Сакса заканчивается. Дело в том, что в его жизни появляется маленький единорог...
",https://www.kinoafisha.info/series/happy/
